"Genus","Interval","Interval_Top","Ex","Or","ExClass","OrClass","richness","occupancy","Single_occurrence","continents","endemic","MaxLat","MinLat","MinLatRel","MaxLatRel","LatRange","LatRangeRel","AbsLatRange","MeanAbsLat","MeanDepth","MaxDepth","MinDepth","DepthRange","Age","gcd","Order","Family","Pedicle.state","Median.Comm.Rich","Mean.Loc.Depth","MaxLatRange.ever","Prop.Cratonic","North.Hemisphere","Prop.North","PropTrunc","Num_Intervals","IH Spec. Richness","GH Spec. Richness","IH.Num.Inhabitable","GH.Num.Inhabitable","cooling.latrange","cooling.start.latrange","warming.latrange","warming.start.latrange","IH.MaxTemp","IH.MinTemp","IH.TempRange","GH.MaxTemp","GH.MinTemp","GH.TempRange"
"Dalmanella",10,446.3,0,0,"survive","holdover",4,6,0,4,0,82,1,-82,-1,81,81,81,41,3.5,5,2,3,10.7,5326.34659295139,"Orthida","Dalmanellidae",-Inf,19,3.77472656867394,81,0,0,0,0,20,3,2,3,1,35,81,29,89,26.79166667,-0.3,10.333333333,30.79166667,4.25,9.94583333
"Dalmanella",11,446,0,0,"survive","holdover",4,7,0,4,0,82,1,-82,-1,81,81,81,39,3.5,5,2,3,11,5326.34659295139,"Orthida","Dalmanellidae",-Inf,22,3.78720663705682,81,0,0,0,0,20,3,2,3,2,35,81,56,89,26.79166667,-0.3,10.333333333,30.79166667,4.25,9.94583333
"Dalmanella",12,445.6,0,0,"survive","holdover",4,6,0,4,0,82,1,-82,-1,81,81,81,41,3.5,5,2,3,11.4,5326.34659295139,"Orthida","Dalmanellidae",-Inf,19,3.74987004548408,81,0,0,0,0.333333333333333,20,3,2,3,1,35,81,29,89,26.79166667,-0.3,10.333333333,30.79166667,4.25,9.94583333
"Dalmanella",13,444.6,0,0,"survive","holdover",8,15,0,6,0,82,0,-82,21,103,103,82,32,3.5,5,2,3,12.4,11797.2413479489,"Orthida","Dalmanellidae",-Inf,9,3.388021652042,82,0.0952380952380952,1,0.142857142857143,0,20,7,4,4,2,45,82,63,90,26.90833333,1.5875,28.75,31.70833333,11.454166667,28.650000003
"Dalmanella",14,443.7,0,0,"survive","holdover",8,18,0,7,0,82,0,-82,21,103,103,82,30,3.5,5,2,3,13.3,11797.2413479489,"Orthida","Dalmanellidae",-Inf,10,3.37639610105086,82,0.153846153846154,1,0.230769230769231,0.961538461538462,20,7,4,5,2,45,82,63,90,27.08333333,10.833333333,28.75,31.76666667,16.83333333,28.650000003
"Dalmanella",15,442.1,0,0,"survive","holdover",3,7,0,4,0,65,4,-65,13,78,78,61,27,3.5,5,2,3,14.9,9780.76969457537,"Orthida","Dalmanellidae",-Inf,7,3.58995535714286,61,0.375,1,0.375,0.375,20,2,1,2,2,37,61,59,86,27.18333333,4.333333333,10.56666667,31.76666667,13,9.854166667
"Dalmanella",16,440.5,0,0,"survive","holdover",1,5,0,4,0,65,4,-65,13,78,78,61,37,3.5,5,2,3,16.5,9073.04306863131,"Orthida","Dalmanellidae",-Inf,9.5,3.59711990595611,61,0.166666666666667,1,0.333333333333333,0,20,1,1,1,1,37,61,12,86,27.18333333,4.333333333,6.333333333,31.76666667,13,9.854166667
"Dalmanella",17,439,0,0,"survive","holdover",1,6,0,4,0,65,4,-65,13,78,78,61,29,3.5,5,2,3,18,9073.04306863131,"Orthida","Dalmanellidae",-Inf,9,3.55837962962963,61,0.166666666666667,1,0.333333333333333,0.166666666666667,20,1,1,1,1,37,63,12,87,27.18333333,4.333333333,6.333333333,31.76666667,13,9.854166667
"Dalmanella",18,438,0,0,"survive","holdover",1,3,0,3,0,65,4,-65,8,73,73,61,31,3.5,5,2,3,19,8507.99491978581,"Orthida","Dalmanellidae",-Inf,10,3.3929012345679,61,0.333333333333333,1,0.333333333333333,0.333333333333333,20,1,0,1,0,22,61,0,86,26.96666667,0.5375,6.29166667,31.76666667,8.404166667,5.75833333
"Dalmanella",2,453,0,0,"survive","holdover",3,5,0,3,0,48,1,-48,5,53,53,47,22,3.5,5,2,3,4,9322.17289911942,"Orthida","Dalmanellidae",-Inf,9,3.81852657004831,47,0.4,1,0.2,0,20,3,1,2,1,26,47,32,47,26.79166667,9.566666667,11.466666667,30.79166667,15.56666667,9.86666667
"Dalmanella",20,436,0,0,"survive","holdover",1,1,1,1,1,25,21,21,25,0,4,4,23,3.5,5,2,3,21,10,"Orthida","Dalmanellidae",-Inf,1,3.5,4,0,1,1,0,20,1,0,1,0,18,4,0,4,25.7625,25.7625,5.24166667,28.5625,28.5625,4.70833333
"Dalmanella",21,433.4,1,0,"extinct","holdover",1,1,1,1,1,25,21,21,25,0,4,4,23,3.5,5,2,3,23.6,10,"Orthida","Dalmanellidae",-Inf,1,3.5,4,0,1,1,1,20,1,0,1,0,18,4,0,4,25.7625,25.7625,5.24166667,28.5625,28.5625,4.70833333
"Dalmanella",3,449,0,0,"survive","holdover",8,11,0,6,0,89,1,-89,5,94,94,88,29,3.5,5,2,3,8,9322.17289911942,"Orthida","Dalmanellidae",-Inf,15,3.7244707970095,88,0.235294117647059,1,0.0588235294117647,0.941176470588235,20,6,2,4,1,33,87,61,88,27.08333333,-0.2625,15.19583333,31.76666667,3.479166667,13.59583334
"Dalmanella",4,448.5,0,0,"survive","holdover",4,8,0,4,0,82,0,-82,4,86,86,82,25,3.375,5,2,3,8.5,7431.90041573979,"Orthida","Dalmanellidae",-Inf,16.5,3.53359962406015,82,0.25,1,0.375,0,20,3,1,3,1,21,82,2,90,26.79166667,-0.3,7.04166666,30.79166667,4.25,7.175
"Dalmanella",5,448,0,0,"survive","holdover",4,8,0,4,0,82,0,-82,4,86,86,82,25,3.375,5,2,3,9,7431.90041573979,"Orthida","Dalmanellidae",-Inf,12.5,3.52521929824561,82,0.25,1,0.375,0,20,3,1,3,1,21,82,2,90,26.79166667,-0.3,7.04166666,30.79166667,4.25,7.175
"Dalmanella",6,447.5,0,0,"survive","holdover",3,6,0,3,0,82,0,-82,4,86,86,82,29,3.35714285714286,5,2,3,9.5,6198.74828503744,"Orthida","Dalmanellidae",-Inf,18,3.52882205513784,82,0.285714285714286,1,0.285714285714286,0,20,2,1,2,1,21,81,2,90,26.79166667,-0.3,7.04166666,30.79166667,4.25,7.175
"Dalmanella",7,447.2,0,0,"survive","holdover",5,7,0,3,0,82,0,-82,4,86,86,82,31,3.38888888888889,5,2,3,9.80000000000001,6198.74828503744,"Orthida","Dalmanellidae",-Inf,19,3.54346092503987,82,0.222222222222222,1,0.222222222222222,0,20,4,2,2,2,35,69,46,90,26.73333333,-0.3,9.591666667,30.33333333,4.25,9.59166667
"Dalmanella",8,446.8,0,0,"survive","holdover",5,8,0,3,0,82,0,-82,4,86,86,82,30,3.4,5,2,3,10.2,6198.74828503744,"Orthida","Dalmanellidae",-Inf,19,3.58470306783,82,0.2,1,0.2,0,20,4,3,2,2,35,69,46,90,26.73333333,-0.3,9.591666667,30.33333333,4.25,9.59166667
"Dalmanella",9,446.5,0,0,"survive","holdover",5,8,0,3,0,82,0,-82,4,86,86,82,29,3.40909090909091,5,2,3,10.5,6198.74828503744,"Orthida","Dalmanellidae",-Inf,19,3.63033537435451,82,0.181818181818182,1,0.181818181818182,0.272727272727273,20,4,3,2,2,35,69,46,90,26.73333333,-0.3,9.591666667,30.33333333,4.25,9.59166667
"Dedzetina",1,457,0,1,"survive","origination",1,1,1,1,1,8,4,4,8,0,4,4,6,5,6,4,2,0,10,"Orthida","Dalmanellidae",-Inf,29,4.44827586206897,4,1,1,1,1,11,0,0,0,0,0,12,0,4,26.96666667,26.96666667,2.63333334,31.76666667,31.76666667,3.83333334
"Dedzetina",10,446.3,0,0,"survive","holdover",4,10,0,4,0,82,0,-82,2,84,84,82,35,5,6,4,2,10.7,7179.01138930837,"Orthida","Dalmanellidae",-Inf,20,4.19035087719298,82,0,1,0.111111111111111,0,11,3,3,4,3,33,82,48,82,26.61666667,-0.3,17.616666667,29.41666667,4.25,16.15
"Dedzetina",11,446,0,0,"survive","holdover",4,10,0,4,0,82,0,-82,2,84,84,82,35,5,6,4,2,11,7179.01138930837,"Orthida","Dalmanellidae",-Inf,20,4.18535855768453,82,0,1,0.111111111111111,0,11,3,3,4,3,33,82,48,82,26.61666667,-0.3,17.616666667,29.41666667,4.25,16.15
"Dedzetina",12,445.6,1,0,"extinct","holdover",4,10,0,4,0,82,0,-82,2,84,84,82,35,5,6,4,2,11.4,7179.01138930837,"Orthida","Dalmanellidae",-Inf,20,4.18665629591219,82,0,1,0.111111111111111,0.444444444444444,11,3,3,4,3,33,82,48,82,26.61666667,-0.3,17.616666667,29.41666667,4.25,16.15
"Dedzetina",3,449,0,0,"survive","holdover",1,1,1,1,1,23,19,-23,-19,0,4,4,21,5,6,4,2,8,10,"Orthida","Dalmanellidae",-Inf,71,3.87323943661972,4,0,0,0,1,11,1,0,1,0,8,4,0,4,26.25,26.25,4.07083333,28.78333333,28.78333333,3.5375
"Dedzetina",4,448.5,0,0,"survive","holdover",3,5,0,3,0,22,3,-22,15,37,37,19,14,5,6,4,2,8.5,7057.77418023995,"Orthida","Dalmanellidae",-Inf,24,4.35960884353741,19,0.428571428571429,1,0.428571428571429,0,11,3,0,1,0,5,19,0,19,27.25,26.5,3.625,31.70833333,28.9,4.38333333
"Dedzetina",5,448,0,0,"survive","holdover",3,6,0,4,0,36,3,-36,15,51,51,33,15,5,6,4,2,9,7057.77418023995,"Orthida","Dalmanellidae",-Inf,9,4.40652608588655,33,0.444444444444444,1,0.444444444444444,0,11,3,1,2,1,21,33,12,33,27.25,18.8,13.15,31.76666667,23.33333333,12.08333333
"Dedzetina",6,447.5,0,0,"survive","holdover",5,8,0,5,0,42,3,-42,15,57,57,39,20,5,6,4,2,9.5,7057.77418023995,"Orthida","Dalmanellidae",-Inf,24,4.32164502164502,39,0.363636363636364,1,0.363636363636364,0.0909090909090909,11,5,3,3,2,24,39,38,39,27.25,10.991666667,13.15,31.76666667,16.99166667,12.08333333
"Dedzetina",7,447.2,0,0,"survive","holdover",3,4,0,3,0,42,4,-42,11,53,53,38,26,5,6,4,2,9.80000000000001,6858.1853489861,"Orthida","Dalmanellidae",-Inf,9,4.37186147186147,38,0.4,1,0.4,0.2,11,3,3,2,2,8,38,38,38,27.11666667,10.991666667,13.15,31.76666667,16.99166667,12.08333333
"Dedzetina",8,446.8,0,0,"survive","holdover",2,2,0,1,1,42,38,-42,-38,4,4,4,40,5,6,4,2,10.2,10,"Orthida","Dalmanellidae",-Inf,44,4.10227272727273,4,0,0,0,0,11,2,2,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Dedzetina",9,446.5,0,0,"survive","holdover",2,2,0,1,1,42,38,-42,-38,4,4,4,40,5,6,4,2,10.5,10,"Orthida","Dalmanellidae",-Inf,44,4.10227272727273,4,0,0,0,0,11,2,2,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Deloprosopus",10,446.3,0,1,"survive","origination",1,1,0,1,1,15,10,10,15,5,5,5,12,3,3,3,0,0,69.1733323759852,"Pentamerida","Virgianidae",-Inf,10.5,3.75735294117647,5,1,1,1,0,3,0,0,0,0,0,5,0,7,27.25,27.25,1.66666667,31.08333333,31.08333333,2.33333333
"Deloprosopus",11,446,0,0,"survive","holdover",1,1,0,1,1,15,10,10,15,5,5,5,12,3,3,3,0,0.300000000000011,69.1733323759852,"Pentamerida","Virgianidae",-Inf,10.5,3.75735294117647,5,1,1,1,0,3,0,0,0,0,0,5,0,7,27.25,27.25,1.66666667,31.08333333,31.08333333,2.33333333
"Deloprosopus",12,445.6,1,0,"extinct","holdover",1,1,0,1,1,15,10,10,15,5,5,5,12,3,3,3,0,0.699999999999989,69.1733323759852,"Pentamerida","Virgianidae",-Inf,10.5,3.75735294117647,5,1,1,1,0.5,3,0,0,0,0,0,5,0,7,27.25,27.25,1.66666667,31.08333333,31.08333333,2.33333333
"Desmorthis",1,457,1,1,"extinct","origination",1,1,1,1,1,13,9,9,13,0,4,4,11,4.5,5,4,1,0,10,"Orthida","Plectorthidae",-Inf,46,4.14130434782609,4,0,1,1,1,1,0,0,0,0,0,4,0,4,27.18333333,27.18333333,1.80833333,31.425,31.425,2.34166667
"Desquamatia",21,433.4,0,1,"survive","origination",1,1,1,1,1,28,24,-28,-24,0,4,4,26,3,3,3,0,0,10,"Atrypida","Atrypidae",-Inf,25,3.5,4,1,0,0,0,3,1,0,1,0,23,4,0,4,24.65,24.65,6.61666667,27.85,27.85,6.08333333
"Desquamatia",22,430.8,0,0,"survive","holdover",1,1,1,1,1,28,24,-28,-24,0,4,4,26,3,3,3,0,2.59999999999997,10,"Atrypida","Atrypidae",-Inf,25,3.5,4,1,0,0,0,3,1,0,1,0,23,4,0,4,24.65,24.65,6.61666667,27.85,27.85,6.08333333
"Desquamatia",23,428.2,1,0,"extinct","holdover",1,1,1,1,1,28,24,-28,-24,0,4,4,26,3,3,3,0,5.19999999999999,10,"Atrypida","Atrypidae",-Inf,28,3.48214285714286,4,1,0,0,0,3,1,0,1,0,23,4,0,4,24.65,24.65,6.61666667,27.85,27.85,6.08333333
"Destombesium",12,445.6,0,0,"survive","holdover",2,1,0,1,1,87,83,-87,-83,4,4,4,85,2.5,3,2,1,3.39999999999998,10,"Orthida","Draboviidae",-Inf,3,2.5,4,0,0,0,0,7,0,0,0,0,0,4,0,18,-0.1125,-0.1125,1.8875,3.670833333,3.670833333,4.158333333
"Destombesium",13,444.6,0,0,"survive","holdover",2,2,0,1,1,88,83,-88,-83,5,5,5,86,2.5,3,2,1,4.39999999999998,110.384006981463,"Orthida","Draboviidae",-Inf,3,2.5,5,0,0,0,0,7,0,0,0,0,0,5,0,20,-0.075,-0.1125,1.925,3.670833333,3.575,4.233333333
"Destombesium",14,443.7,1,0,"extinct","holdover",1,1,1,1,1,88,84,-88,-84,0,4,4,86,2.5,3,2,1,5.30000000000001,10,"Orthida","Draboviidae",-Inf,3,2.66666666666667,4,0,0,0,1,7,0,0,0,0,0,4,0,20,-0.075,-0.075,1.925,3.575,3.575,4.233333333
"Destombesium",3,449,0,1,"survive","origination",3,2,0,1,1,89,27,-89,-27,62,62,62,68,3.83333333333333,5,3,2,0,4349.13705756292,"Orthida","Draboviidae",-Inf,15,3.55555555555556,62,0,0,0,1,7,1,0,1,0,9,61,0,62,23.1375,-0.0375000000000001,8.55,26.7375,3.479166667,7.88333333
"Destombesium",4,448.5,0,0,"survive","holdover",1,1,1,1,1,57,53,-57,-53,0,4,4,55,4.5,5,4,1,0.5,10,"Orthida","Draboviidae",-Inf,3,4,4,0,0,0,0,7,0,0,0,0,0,4,0,37,1.5875,1.5875,3.5875,11.454166667,11.454166667,7.691666667
"Destombesium",5,448,0,0,"survive","holdover",1,1,1,1,1,57,53,-57,-53,0,4,4,55,4.5,5,4,1,1,10,"Orthida","Draboviidae",-Inf,3,4,4,0,0,0,0,7,0,0,0,0,0,4,0,37,1.5875,1.5875,3.5875,11.454166667,11.454166667,7.691666667
"Destombesium",6,447.5,0,0,"survive","holdover",1,1,1,1,1,57,53,-57,-53,0,4,4,55,4.5,5,4,1,1.5,10,"Orthida","Draboviidae",-Inf,3,4,4,0,0,0,0,7,0,0,0,0,0,4,0,37,1.5875,1.5875,3.5875,11.454166667,11.454166667,7.691666667
"Diambonia",1,457,0,1,"survive","origination",1,1,0,1,1,23,19,-23,-19,4,4,4,21,3.5,5,3,2,0,10,"Strophomenida","Leptellinidae",-Inf,98,3.27551020408163,4,0,0,0,0,24,1,0,1,0,8,4,0,4,26.25,26.25,4.07083333,28.78333333,28.78333333,3.5375
"Diambonia",10,446.3,0,0,"survive","holdover",2,3,0,1,1,24,14,-24,18,42,42,10,19,4,5,3,2,10.7,2805.1888601324,"Strophomenida","Leptestiidae",-Inf,10,4.23253968253968,10,0,1,0.333333333333333,0,24,2,0,1,0,12,23,0,24,27.25,26,4.65,29.98333333,28.66666667,4.11666667
"Diambonia",10,446.3,0,0,"survive","holdover",1,1,1,1,1,17,13,13,17,0,4,4,15,3,3,3,0,10.7,10,"Strophomenida","Leptellinidae",-Inf,26,3.69230769230769,4,0,1,1,0,24,2,0,1,0,12,23,0,24,27.25,26,4.65,29.98333333,28.66666667,4.11666667
"Diambonia",11,446,0,0,"survive","holdover",1,1,1,1,1,17,13,13,17,0,4,4,15,3,3,3,0,11,10,"Strophomenida","Leptellinidae",-Inf,26,3.69230769230769,4,0,1,1,0,24,2,0,1,0,12,23,0,24,27.25,26,4.65,29.98333333,28.66666667,4.11666667
"Diambonia",11,446,0,0,"survive","holdover",2,3,0,1,1,24,14,-24,18,42,42,10,19,4,5,3,2,11,2805.1888601324,"Strophomenida","Leptestiidae",-Inf,11,4.19028999674161,10,0,1,0.333333333333333,0,24,2,0,1,0,12,23,0,24,27.25,26,4.65,29.98333333,28.66666667,4.11666667
"Diambonia",12,445.6,0,0,"survive","holdover",2,2,0,1,1,24,14,-24,18,42,42,10,19,4,5,3,2,11.4,2650.34343368756,"Strophomenida","Leptestiidae",-Inf,9.5,4.36666666666667,10,0,1,0.5,0.5,24,1,0,1,0,12,11,0,13,27.25,26,4.65,29.98333333,28.66666667,4.11666667
"Diambonia",12,445.6,0,0,"survive","holdover",1,1,1,1,1,17,13,13,17,0,4,4,15,3,3,3,0,11.4,10,"Strophomenida","Leptellinidae",-Inf,26,3.69230769230769,4,0,1,1,1,24,1,0,1,0,12,11,0,13,27.25,26,4.65,29.98333333,28.66666667,4.11666667
"Diambonia",13,444.6,0,0,"survive","holdover",1,1,1,1,1,24,20,-24,-20,0,4,4,22,4,5,3,2,12.4,10,"Strophomenida","Leptestiidae",-Inf,9,3.38888888888889,4,0,0,0,0,24,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
"Diambonia",14,443.7,1,0,"extinct","holdover",1,1,1,1,1,24,20,-24,-20,0,4,4,22,4,5,3,2,13.3,10,"Strophomenida","Leptestiidae",-Inf,9,3.38888888888889,4,0,0,0,1,24,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
"Diambonia",2,453,0,0,"survive","holdover",1,1,1,1,1,23,19,-23,-19,0,4,4,21,4,5,3,2,4,10,"Strophomenida","Leptellinidae",-Inf,24,3.5625,4,0,0,0,0,24,2,1,2,1,23,16,6,16,26.25,20.2125,12.775,28.78333333,24.47916667,11.70833334
"Diambonia",2,453,0,0,"survive","holdover",1,1,1,1,1,35,31,-35,-31,0,4,4,33,4,5,3,2,4,10,"Strophomenida","Leptestiidae",-Inf,24,4.02083333333333,4,0,0,0,0,24,2,1,2,1,23,16,6,16,26.25,20.2125,12.775,28.78333333,24.47916667,11.70833334
"Diambonia",3,449,0,0,"survive","holdover",1,1,1,1,1,23,19,-23,-19,0,4,4,21,4,5,3,2,8,10,"Strophomenida","Leptestiidae",-Inf,86,4.01744186046512,4,0,0,0,1,24,1,0,1,0,8,4,0,4,26.25,26.25,4.07083333,28.78333333,28.78333333,3.5375
"Diambonia",4,448.5,0,0,"survive","holdover",1,1,1,1,1,17,13,13,17,0,4,4,15,3,3,3,0,8.5,10,"Strophomenida","Leptellinidae",-Inf,26,3.69230769230769,4,0,1,1,0,24,1,0,1,0,12,11,0,13,27.25,26,4.65,29.98333333,28.66666667,4.11666667
"Diambonia",4,448.5,0,0,"survive","holdover",2,2,0,1,1,24,14,-24,18,42,42,10,19,4,5,3,2,8.5,2650.34343368756,"Strophomenida","Leptestiidae",-Inf,9,4.33333333333333,10,0,1,0.5,0,24,1,0,1,0,12,11,0,13,27.25,26,4.65,29.98333333,28.66666667,4.11666667
"Diambonia",5,448,0,0,"survive","holdover",2,2,0,1,1,24,14,-24,18,42,42,10,19,4,5,3,2,9,2650.34343368756,"Strophomenida","Leptestiidae",-Inf,9,4.33333333333333,10,0,1,0.5,0,24,1,0,1,0,12,11,0,13,27.25,26,4.65,29.98333333,28.66666667,4.11666667
"Diambonia",5,448,0,0,"survive","holdover",1,1,1,1,1,17,13,13,17,0,4,4,15,3,3,3,0,9,10,"Strophomenida","Leptellinidae",-Inf,26,3.69230769230769,4,0,1,1,0,24,1,0,1,0,12,11,0,13,27.25,26,4.65,29.98333333,28.66666667,4.11666667
"Diambonia",6,447.5,0,0,"survive","holdover",2,2,0,1,1,24,14,-24,18,42,42,10,19,4,5,3,2,9.5,2650.34343368756,"Strophomenida","Leptestiidae",-Inf,9.5,4.36666666666667,10,0,1,0.5,0,24,1,0,1,0,12,11,0,13,27.25,26,4.65,29.98333333,28.66666667,4.11666667
"Diambonia",6,447.5,0,0,"survive","holdover",1,1,1,1,1,17,13,13,17,0,4,4,15,3,3,3,0,9.5,10,"Strophomenida","Leptellinidae",-Inf,26,3.69230769230769,4,0,1,1,0,24,1,0,1,0,12,11,0,13,27.25,26,4.65,29.98333333,28.66666667,4.11666667
"Diambonia",7,447.2,0,0,"survive","holdover",1,1,1,1,1,17,13,13,17,0,4,4,15,3,3,3,0,9.80000000000001,10,"Strophomenida","Leptellinidae",-Inf,26,3.69230769230769,4,0,1,1,0,24,1,0,1,0,12,11,0,13,27.25,26.25,4.9,29.98333333,28.78333333,4.23333333
"Diambonia",7,447.2,0,0,"survive","holdover",2,2,0,1,1,24,14,-24,18,42,42,10,20,4,5,3,2,9.80000000000001,2836.0866414645,"Strophomenida","Leptestiidae",-Inf,9,4.22138047138047,10,0,1,0.333333333333333,0,24,1,0,1,0,12,11,0,13,27.25,26.25,4.9,29.98333333,28.78333333,4.23333333
"Diambonia",8,446.8,0,0,"survive","holdover",1,1,1,1,1,17,13,13,17,0,4,4,15,3,3,3,0,10.2,10,"Strophomenida","Leptellinidae",-Inf,26,3.69230769230769,4,0,1,1,0,24,1,0,1,0,12,11,0,13,27.25,26.5,5.15,29.98333333,28.9,4.35
"Diambonia",8,446.8,0,0,"survive","holdover",2,3,0,1,1,24,14,-24,18,42,42,10,20,4,5,3,2,10.2,2836.0866414645,"Strophomenida","Leptestiidae",-Inf,21.5,4.15500594177065,10,0,1,0.25,0,24,1,0,1,0,12,11,0,13,27.25,26.5,5.15,29.98333333,28.9,4.35
"Diambonia",9,446.5,0,0,"survive","holdover",1,1,1,1,1,17,13,13,17,0,4,4,15,3,3,3,0,10.5,10,"Strophomenida","Leptellinidae",-Inf,26,3.69230769230769,4,0,1,1,0,24,1,0,1,0,12,11,0,13,27.25,26.5,5.15,29.98333333,28.9,4.35
"Diambonia",9,446.5,0,0,"survive","holdover",2,3,0,1,1,24,14,-24,18,42,42,10,20,4,5,3,2,10.5,2836.0866414645,"Strophomenida","Leptestiidae",-Inf,30.5,4.06555944055944,10,0,1,0.25,0,24,1,0,1,0,12,11,0,13,27.25,26.5,5.15,29.98333333,28.9,4.35
"Diambonioidea",1,457,0,1,"survive","origination",1,1,1,1,1,8,4,4,8,0,4,4,6,5,5,5,0,0,10,"Strophomenida","Grorudiidae",-Inf,29,4.44827586206897,4,1,1,1,1,2,0,0,0,0,0,12,0,4,26.96666667,26.96666667,2.63333334,31.76666667,31.76666667,3.83333334
"Diambonioidea",7,447.2,1,0,"extinct","holdover",1,1,1,1,1,11,7,7,11,0,4,4,9,4,4,4,0,9.80000000000001,10,"Strophomenida","Grorudiidae",-Inf,7,4.57142857142857,4,1,1,1,1,2,0,0,0,0,0,2,0,4,27.11666667,27.11666667,2.15833334,31.70833333,31.70833333,2.29166666
"Diceromyonia",10,446.3,0,0,"survive","holdover",4,7,0,1,1,25,0,-25,2,27,27,25,13,3,3,3,0,2.69999999999999,3778.93340985041,"Orthida","Dalmanellidae",-Inf,7,3.22103874883287,25,0.6,1,0.0666666666666667,0,14,2,1,1,1,18,25,3,25,27.25,26.90833333,6.72916667,31.76666667,31.70833333,7.9125
"Diceromyonia",11,446,0,0,"survive","holdover",4,6,0,1,1,23,0,-23,2,25,25,23,12,3,3,3,0,3,3778.93340985041,"Orthida","Dalmanellidae",-Inf,4,3.17564935064935,23,0.538461538461538,1,0.0769230769230769,0.461538461538462,14,2,1,1,1,8,23,1,23,27.25,26.90833333,5.07083333,31.76666667,31.70833333,6.52083334
"Diceromyonia",12,445.6,0,0,"survive","holdover",4,5,0,1,1,12,0,-12,2,14,14,12,5,3,3,3,0,3.39999999999998,3778.93340985041,"Orthida","Dalmanellidae",-Inf,5,3.17559523809524,12,0.5,1,0.25,0.5,14,1,0,1,0,6,16,0,12,27.15,26.61666667,3.11666667,31.76666667,29.41666667,4.38333333
"Diceromyonia",13,444.6,0,0,"survive","holdover",1,1,1,1,1,8,4,-8,-4,0,4,4,6,3,3,3,0,4.39999999999998,10,"Orthida","Dalmanellidae",-Inf,3,3.33333333333333,4,1,0,0,1,14,0,0,0,0,0,12,0,4,26.96666667,26.96666667,2.63333334,31.76666667,31.76666667,3.83333334
"Diceromyonia",15,442.1,0,0,"survive","holdover",1,1,1,1,1,24,20,-24,-20,0,4,4,22,3,3,3,0,6.89999999999998,10,"Orthida","Dalmanellidae",-Inf,16,3.0625,4,0,0,0,0,14,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
"Diceromyonia",16,440.5,0,0,"survive","holdover",1,1,1,1,1,24,20,-24,-20,0,4,4,22,3,3,3,0,8.5,10,"Orthida","Dalmanellidae",-Inf,7,3.21428571428571,4,0,0,0,0,14,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
"Diceromyonia",17,439,1,0,"extinct","holdover",1,1,1,1,1,24,20,-24,-20,0,4,4,22,3,3,3,0,10,10,"Orthida","Dalmanellidae",-Inf,24,3.58333333333333,4,0,0,0,0,14,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
"Diceromyonia",3,449,0,1,"survive","origination",2,2,0,1,1,11,1,-11,-1,10,10,10,6,3,3,3,0,0,745.139956866647,"Orthida","Dalmanellidae",-Inf,3,3.25,10,1,0,0,1,14,1,0,1,0,3,10,0,10,27.11666667,26.79166667,3.08333334,31.70833333,30.79166667,4.68333334
"Diceromyonia",4,448.5,0,0,"survive","holdover",3,3,0,1,1,12,3,-12,-3,9,9,9,7,3,3,3,0,0.5,1869.3562012166,"Orthida","Dalmanellidae",-Inf,8,3.32638888888889,9,0.333333333333333,0,0,0,14,0,0,0,0,0,13,0,9,27.15,26.90833333,2.78333333,31.76666667,31.70833333,4.38333333
"Diceromyonia",5,448,0,0,"survive","holdover",3,3,0,1,1,12,3,-12,-3,9,9,9,7,3,3,3,0,1,1869.3562012166,"Orthida","Dalmanellidae",-Inf,6,3.375,9,0.333333333333333,0,0,0,14,0,0,0,0,0,13,0,9,27.15,26.90833333,2.78333333,31.76666667,31.70833333,4.38333333
"Diceromyonia",6,447.5,0,0,"survive","holdover",3,3,0,1,1,12,3,-12,-3,9,9,9,7,3,3,3,0,1.5,1869.3562012166,"Orthida","Dalmanellidae",-Inf,7,3.35209235209235,9,0.333333333333333,0,0,0,14,0,0,0,0,0,13,0,9,27.15,26.90833333,2.78333333,31.76666667,31.70833333,4.38333333
"Diceromyonia",7,447.2,0,0,"survive","holdover",3,3,0,1,1,12,3,-12,-3,9,9,9,7,3,3,3,0,1.80000000000001,1869.3562012166,"Orthida","Dalmanellidae",-Inf,7,3.30853174603175,9,0.333333333333333,0,0,0,14,0,0,0,0,0,13,0,9,27.15,26.90833333,2.78333333,31.76666667,31.70833333,4.38333333
"Diceromyonia",8,446.8,0,0,"survive","holdover",3,4,0,1,1,23,3,-23,-3,20,20,20,14,3,3,3,0,2.19999999999999,1869.3562012166,"Orthida","Dalmanellidae",-Inf,7,3.20037157287157,20,0.545454545454545,0,0,0,14,1,1,1,1,8,23,1,23,27.25,26.90833333,5.07083333,31.76666667,31.70833333,6.52083334
